"ID","year","international","colonial","revolution","nat.grp","grp.grpSame","grp.grpDif","numGroups","months","pairs","monthsPairs","logDeaths","deaths","exchangeGoods","obstacleGoods","intermarriageOK","intermarriageBan","simBody","difBody","simDress","difDress","eqWealth","difWealth","simMariagCust","difMariagCust","simRelig","difRelig","philanthropy","restrictMigration","sameLanguage","difLanguage","simArtSci","travel","ignorance","simPersLiberty","difPersLiberty","sameGov","sameGovYrs","prevConflict","prevConflictYrs","chronicFighting","persFriendship","persResentment","difLegal","nonintervention","thirdParty","supportEnemy","attackAlly","rivalsLand","rivalsTrade","churchPower","noExtension","territory","habitation","minerals","StrongHold","taxation","loot","objectedWar","enjoyFight","pride","overpopulated","fightForPay","joinWinner","otherDesiredWar","propaganda3rd","protection","sympathy","debt","prevAllies","yearsAllies","intermingled","interbreeding","propadanda","orderedObey","commerceOther","feltStronger","competeIntellect","insecureGovt","prepWar","RegionalError","CasualtyError","Auxiliaries"
74,1943,0,0,0,1,0,0,26,19,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1",0,"0","0","0","0","0","0","0","0","0",3,3,2
75,1944,1,0,0,0,0,0,26,9,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",0,"0","0","0","0","0","0","0","0","0",3,3,2
76,1944,0,0,0,1,0,0,26,8,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1",0,"0","0","0","0","0","0","0","0","0",3,3,2
77,1944,0,0,0,1,0,0,25,4,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1",0,"0","0","0","0","0","0","0","0","0",3,3,2
78,1940,0,0,0,1,0,0,21,39,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
79,1940,0,0,0,1,0,0,23,39,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1",22,"0","0","0","0","0","0","0","0","0",3,3,2
80,1940,0,0,0,1,0,0,27,39,90,3010,7.3,20000000,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1",22,"0","0","0","0","0","0","0","0","0",3,3,2
81,1940,0,0,0,1,0,0,24,39,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",22,"0","0","0","0","0","0","0","0","0",3,3,2
82,1940,0,0,0,1,0,0,22,39,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",22,"0","0","0","0","0","0","0","0","0",3,3,2
83,1940,0,0,0,0,0,1,24,39,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",22,"0","0","0","0","0","0","0","0","0",2,3,2
84,1940,0,0,0,1,0,0,21,39,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",22,"0","0","0","0","0","0","0","0","0",2,3,2
85,1940,0,0,0,1,0,0,22,39,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",22,"0","0","0","0","0","0","0","0","0",3,3,2
86,1940,0,0,0,1,0,0,21,34,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",22,"0","0","0","0","0","0","0","0","0",3,3,2
87,1940,0,0,0,1,0,0,20,17,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1",3,"1",4,"0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","1","0","0","0","0","0",3,3,2
88,1941,0,0,0,1,0,0,22,21,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",2,3,2
89,1940,0,0,0,1,0,0,23,35,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0",0,"1",17,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
90,1941,0,0,0,0,0,1,23,29,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",23,"0","0","0","0","0","0","0","0","0",3,3,2
91,1941,0,0,0,1,0,0,29,27,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"1",2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",23,"0","0","0","0","0","0","0","0","0",3,3,2
92,1941,0,0,0,1,0,0,26,21,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",23,"0","0","0","0","0","0","0","0","0",3,3,2
93,1942,0,0,0,1,0,0,21,13,90,3010,7.3,20000000,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
94,1943,0,0,0,0,1,0,21,18,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1",21,"1",22,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",0,"1","0","1","0","0","0","0","0","0",3,3,2
95,1943,0,0,0,0,1,0,13,10,90,3010,7.3,20000000,"0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1",125,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"1","0","0","0","0","0","0","0","0",3,3,2
96,1941,0,0,1,0,0,0,13,1,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1",70,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1,"1","0","0","0","0","0","0","0","0",3,3,2
97,1940,1,0,0,0,0,0,17,49,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"1",125,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",0,"0","0","0","0","0","0","0","0","0",3,3,2
98,1941,1,0,0,0,0,0,12,1,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1,"0","0","0","0","0","0","0","0","0",3,3,2
99,1941,1,0,0,0,0,0,14,1,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1,"0","0","0","0","0","0","0","0","0",2,3,2
100,1941,1,0,0,0,0,0,11,1,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
101,1942,1,0,0,0,0,0,16,1,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
102,1941,1,0,0,0,0,0,12,39,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"1",1,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
103,1940,0,0,0,0,1,0,9,46,90,3010,7.3,20000000,"0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1",21,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"1","0","0","0","0","0","0","0","0",3,3,2
104,1941,0,0,0,1,0,0,13,32,90,3010,7.3,20000000,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",24,"0","0","0","0","0","0","0","0","0",3,3,2
105,1941,0,0,0,1,0,0,15,37,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1",23,"0","0","0","0","0","0","0","0","0",3,3,2
106,1942,0,0,0,1,0,0,12,25,90,3010,7.3,20000000,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",23,"0","0","0","0","0","0","0","0","0",3,3,2
107,1940,0,0,0,0,1,0,7,44,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1",21,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"1","0","0","0","0","0","0","0","0",3,3,2
108,1944,0,0,0,0,1,0,10,7,90,3010,7.3,20000000,"0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0",0,"0",0,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"1","0","0","0","0","0","0","0","0",3,3,2
109,1939,0,0,0,1,0,0,8,40,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
110,1941,0,0,0,0,0,1,10,48,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
111,1941,0,0,0,1,0,0,16,46,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
112,1942,0,0,0,1,0,0,13,33,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
113,1944,0,0,0,1,0,0,14,9,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"1",999,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
114,1941,0,0,0,1,0,0,10,42,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"1",23,"0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
115,1941,0,0,0,0,0,1,10,42,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"1",23,"0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
116,1944,0,0,0,1,0,0,16,1,90,3010,7.3,20000000,"0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
117,1943,0,0,0,1,0,0,13,11,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
118,1944,0,0,0,0,1,0,8,6,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1",10,"1",10,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"1","0","0","0","0","0","0","0","0",3,3,2
119,1942,1,0,0,0,0,0,7,1,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
120,1942,1,0,0,0,0,0,13,43,90,3010,7.3,20000000,"0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,3,2
121,1942,1,0,0,0,0,0,10,43,90,3010,7.3,20000000,"0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",2,3,2
122,1942,0,0,0,1,0,0,10,43,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",2,3,2
123,1939,1,0,0,0,0,0,20,1,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,3,2
124,1939,1,0,0,0,0,0,2,1,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"1",999,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",2,3,2
125,1940,1,0,0,0,0,0,27,1,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
126,1940,1,0,0,0,0,0,15,1,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,3,2
127,1940,1,0,0,0,0,0,5,1,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,3,2
128,1941,0,0,0,1,0,0,11,35,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
129,1942,1,0,0,0,0,0,14,42,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,3,2
130,1943,0,0,0,0,1,0,2,5,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","1","0","0","0","0","0","0","1",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
131,1943,0,0,0,0,1,0,2,1,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0",0,"0",0,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
132,1944,1,0,0,0,0,0,26,1,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
133,1941,0,0,0,0,0,0,14,40,90,3010,7.3,20000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,3,2
134,1851,0,0,1,0,0,0,2,156,1,156,6.3,2000000,"0","0","1","0","1","0","1","0","0","1","1","0","0","2","0","0","1","0","1","0","0","0","0","1",200,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",9,"1","0","0","1","0","0","0","0","0",1,4,2
135,1861,0,0,1,0,0,0,2,48,1,48,5.8,631000,"0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","1","1",78,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",13,"0","0","0","0","0","0","0","0","0",3,4,2
136,1864,0,0,0,0,1,0,5,68,6,378,6,1000000,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0",0,"1",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,2,2
137,1864,0,0,0,1,0,0,5,65,6,378,6,1000000,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0",0,"1",13,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",0,"0","0","0","0","0","0","0","0","0",1,2,2
138,1865,0,0,0,1,0,0,5,60,6,378,6,1000000,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0",0,"1",13,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,2,2
139,1865,0,0,0,1,0,0,5,61,6,378,6,1000000,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","1","0","0","1",1,2,2
140,1864,1,0,0,0,0,0,5,64,6,378,6,1000000,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","1","0","0","1",1,2,2
